time,BTC,ETH,SOL,XRP,BNB,USDT,ADA,DOT,LUNA,DOGE
2021-07-31 21:00:00,41983.98,2537.93,36.07,0.7563,337.67,1.001,1.322,17.01,10.93,0.2095
2021-07-31 22:00:00,41884.63,2537.88,36.18,0.7533,338.26,1.001,1.324,16.96,10.88,0.2094
2021-07-31 23:00:00,41474.72,2531.75,36.74,0.7456,332.58,1.002,1.318,16.79,10.73,0.2079
2021-08-01 00:00:00,41737.85,2571.19,36.13,0.7603,339.59,1.0,1.349,18.42,10.75,0.2119
2021-08-01 01:00:00,41727.69,2567.14,35.68,0.7568,339.19,1.001,1.341,18.57,10.69,0.2104
2021-08-01 02:00:00,41829.19,2580.95,35.71,0.7568,340.8,1.0,1.369,18.53,10.82,0.213
2021-08-01 03:00:00,42455.61,2617.22,36.13,0.7743,347.14,1.001,1.381,18.71,11.01,0.2166
2021-08-01 04:00:00,42068.06,2621.33,35.56,0.7673,343.88,1.0,1.375,18.82,10.97,0.2144
2021-08-01 05:00:00,41832.87,2607.75,35.4,0.7677,343.53,1.001,1.367,18.52,10.92,0.2135
2021-08-01 06:00:00,41737.51,2601.42,35.57,0.7712,344.65,1.001,1.376,18.34,10.91,0.2131
2021-08-01 07:00:00,41710.37,2586.59,35.38,0.7674,341.73,1.0,1.363,18.23,10.86,0.2123
2021-08-01 08:00:00,41761.63,2594.56,35.49,0.7662,343.3,1.0,1.368,18.37,10.95,0.2129
2021-08-01 09:00:00,41925.14,2611.11,35.81,0.7687,344.16,1.0,1.378,18.52,11.07,0.2139
2021-08-01 10:00:00,41519.19,2585.09,35.22,0.7583,339.58,1.001,1.362,17.99,10.99,0.211
2021-08-01 11:00:00,41596.55,2588.08,35.16,0.7605,340.31,1.0,1.361,18.14,11.01,0.2112
2021-08-01 12:00:00,41564.13,2591.12,35.15,0.7598,340.36,1.0,1.368,18.14,11.38,0.2114
2021-08-01 13:00:00,41431.58,2579.76,35.11,0.7554,338.42,1.0,1.353,18.17,11.32,0.2104
2021-08-01 14:00:00,41340.54,2581.45,35.35,0.7543,339.52,1.0,1.356,19.04,11.35,0.2101
2021-08-01 15:00:00,41294.84,2583.21,35.48,0.7568,339.08,1.0,1.358,19.07,11.24,0.2104
2021-08-01 16:00:00,41265.59,2569.72,35.23,0.7587,337.8,1.0,1.348,19.65,11.29,0.2096
2021-08-01 17:00:00,41079.16,2570.73,35.13,0.7516,336.16,1.0,1.338,19.59,11.26,0.2085
2021-08-01 18:00:00,41088.98,2599.7,35.18,0.7548,336.4,1.001,1.343,19.47,11.64,0.2094
2021-08-01 19:00:00,41263.22,2655.82,35.54,0.7591,339.37,1.0,1.347,19.48,11.52,0.2108
2021-08-01 20:00:00,41264.21,2671.03,35.38,0.7621,342.88,1.0,1.354,19.4,11.75,0.2109
2021-08-01 21:00:00,41088.72,2654.55,35.19,0.7572,340.87,1.0,1.348,19.17,11.83,0.2102
2021-08-01 22:00:00,40285.51,2601.96,34.54,0.7426,337.03,1.0,1.326,18.82,11.77,0.2075
2021-08-01 23:00:00,39870.76,2556.41,34.2,0.7245,332.79,1.0,1.316,18.42,11.96,0.2045
2021-08-02 00:00:00,39532.88,2519.56,33.56,0.7191,328.4,1.0,1.299,17.97,11.62,0.203
2021-08-02 01:00:00,39632.26,2539.44,34.02,0.7226,327.23,1.0,1.306,18.08,11.52,0.2041
2021-08-02 02:00:00,39799.16,2568.54,34.8,0.7324,330.55,1.001,1.324,18.33,11.52,0.2057
2021-08-02 03:00:00,39806.27,2561.44,34.83,0.731,330.03,1.001,1.321,18.09,11.47,0.2049
2021-08-02 04:00:00,39677.92,2550.63,34.6,0.7318,329.53,1.001,1.322,17.8,11.22,0.2051
2021-08-02 05:00:00,39741.9,2559.01,34.66,0.735,330.82,1.001,1.323,17.7,11.38,0.2055
2021-08-02 06:00:00,40282.43,2619.14,35.58,0.7671,336.77,1.0,1.349,18.6,11.75,0.2085
2021-08-02 07:00:00,40117.48,2618.27,35.42,0.7583,336.29,1.0,1.341,18.54,11.75,0.2079
2021-08-02 08:00:00,39532.16,2572.91,35.05,0.7452,331.94,1.0,1.322,18.15,11.67,0.2053
2021-08-02 09:00:00,39622.18,2601.39,35.27,0.7523,333.15,1.0,1.327,18.26,11.75,0.2062
2021-08-02 10:00:00,39720.67,2599.07,34.87,0.7526,334.38,1.0,1.33,18.38,11.86,0.2062
2021-08-02 11:00:00,39548.42,2590.3,34.58,0.7506,332.8,1.0,1.323,18.23,11.79,0.2053
2021-08-02 12:00:00,39280.41,2587.79,33.94,0.745,330.26,1.0,1.316,18.08,11.7,0.2044
2021-08-02 13:00:00,39589.22,2617.01,33.99,0.7495,333.32,1.0,1.326,18.23,11.62,0.2051
2021-08-02 14:00:00,39633.76,2627.33,33.97,0.7528,333.48,1.0,1.329,18.18,11.7,0.2053
2021-08-02 15:00:00,39716.06,2634.77,33.86,0.7499,334.34,1.0,1.328,18.3,11.72,0.2049
2021-08-02 16:00:00,39824.77,2648.46,33.7,0.7511,335.46,1.0,1.33,18.65,11.8,0.2053
2021-08-02 17:00:00,39704.03,2642.76,33.9,0.7499,335.04,1.001,1.333,18.44,11.89,0.2048
2021-08-02 18:00:00,39655.37,2651.53,33.95,0.7472,334.49,1.0,1.328,18.53,12.08,0.2045
2021-08-02 19:00:00,39170.76,2601.55,33.68,0.7401,331.54,1.0,1.313,18.14,12.01,0.2028
2021-08-02 20:00:00,38868.09,2598.28,33.31,0.7334,328.58,1.0,1.302,17.97,11.9,0.2024
2021-08-02 21:00:00,39213.23,2612.84,33.35,0.7377,330.83,1.0,1.309,18.13,12.18,0.2036
2021-08-02 22:00:00,39425.28,2626.46,33.57,0.7443,332.66,1.0,1.32,18.32,12.4,0.2048
2021-08-02 23:00:00,39158.53,2608.44,33.19,0.739,330.72,1.0,1.31,18.01,12.34,0.2034
2021-08-03 00:00:00,39350.77,2610.44,33.34,0.7364,332.18,1.0,1.313,18.35,12.39,0.2034
2021-08-03 01:00:00,38832.07,2548.08,32.92,0.7267,327.4,1.0,1.293,18.03,12.1,0.2011
2021-08-03 02:00:00,38922.68,2555.57,33.18,0.7297,327.94,1.0,1.295,18.09,12.04,0.2016
2021-08-03 03:00:00,38656.13,2532.95,33.2,0.7235,326.26,0.9998,1.285,17.92,11.97,0.2002
2021-08-03 04:00:00,38334.11,2493.2,33.06,0.7177,322.25,1.0,1.275,17.6,11.81,0.1988
2021-08-03 05:00:00,38256.62,2473.05,32.9,0.718,320.67,0.9999,1.274,17.36,11.92,0.1974
2021-08-03 06:00:00,38374.41,2463.94,33.23,0.7195,320.9,1.0,1.277,17.31,12.15,0.198
2021-08-03 07:00:00,38604.74,2492.99,33.53,0.7163,323.12,1.0,1.301,17.43,12.3,0.1986
2021-08-03 08:00:00,38539.1,2484.81,33.22,0.7144,322.77,1.0,1.294,17.22,12.19,0.1975
2021-08-03 09:00:00,38637.07,2498.9,33.49,0.7168,322.79,1.0,1.299,17.22,12.72,0.1978
2021-08-03 10:00:00,38739.87,2513.36,33.81,0.7176,323.77,1.001,1.303,17.24,12.97,0.1989
2021-08-03 11:00:00,38485.04,2489.18,34.38,0.7116,321.16,0.9999,1.295,17.14,13.56,0.1978
2021-08-03 12:00:00,38407.9,2502.04,35.55,0.7167,322.0,1.0,1.306,17.33,13.96,0.1981
2021-08-03 13:00:00,38474.9,2514.14,35.01,0.7188,322.63,1.0,1.356,17.39,13.59,0.1983
2021-08-03 14:00:00,38249.56,2513.9,34.62,0.7152,322.12,0.9999,1.342,17.44,13.44,0.1969
2021-08-03 15:00:00,38173.03,2497.44,34.91,0.7092,321.43,1.0,1.338,17.46,13.44,0.1963
2021-08-03 16:00:00,38407.71,2500.06,35.02,0.7164,323.18,1.0,1.36,17.34,14.32,0.1974
2021-08-03 17:00:00,38011.98,2469.98,34.73,0.7064,320.67,1.0,1.352,17.15,14.05,0.1951
2021-08-03 18:00:00,38198.98,2486.23,34.73,0.708,322.3,1.0,1.377,17.3,14.16,0.1953
2021-08-03 19:00:00,38006.32,2474.38,34.65,0.7085,321.23,0.9997,1.366,17.2,14.37,0.1947
2021-08-03 20:00:00,38086.31,2486.66,34.42,0.7098,321.48,1.0,1.373,17.21,14.28,0.195
2021-08-03 21:00:00,38321.9,2490.67,34.59,0.7142,322.02,0.9999,1.359,17.34,14.24,0.1958
2021-08-03 22:00:00,38332.71,2513.01,34.41,0.7149,323.43,0.9997,1.378,17.46,14.32,0.1969
2021-08-03 23:00:00,38189.3,2508.21,34.11,0.7132,323.31,0.9996,1.368,17.38,14.76,0.196
2021-08-04 00:00:00,38397.83,2516.58,33.99,0.7194,323.25,0.9997,1.359,17.39,14.84,0.1983
2021-08-04 01:00:00,38342.25,2523.69,34.26,0.7189,323.66,0.9997,1.356,17.57,14.67,0.1978
2021-08-04 02:00:00,38083.85,2512.29,33.96,0.7139,322.63,0.9998,1.345,17.57,14.41,0.1962
2021-08-04 03:00:00,37962.25,2485.13,33.75,0.711,320.97,0.9997,1.341,17.43,14.27,0.1955
2021-08-04 04:00:00,37961.45,2495.95,33.95,0.7109,322.51,0.9996,1.338,17.51,14.27,0.1962
2021-08-04 05:00:00,37990.78,2496.12,33.86,0.711,322.22,0.9996,1.34,17.53,13.91,0.1963
2021-08-04 06:00:00,37796.1,2485.9,33.89,0.7098,321.76,0.9995,1.336,17.39,13.97,0.1959
2021-08-04 07:00:00,37808.63,2476.99,33.7,0.7052,321.68,0.9996,1.333,17.3,13.92,0.1955
2021-08-04 08:00:00,37741.74,2476.9,33.45,0.7008,320.73,0.9999,1.33,17.3,13.91,0.1952
2021-08-04 09:00:00,37817.45,2480.3,33.68,0.6987,321.61,1.0,1.331,17.29,13.58,0.1954
2021-08-04 10:00:00,38084.67,2500.24,34.13,0.7041,323.61,0.9999,1.339,17.42,13.93,0.1962
2021-08-04 11:00:00,38156.23,2505.38,34.34,0.7056,323.36,0.9999,1.344,17.49,14.26,0.1966
2021-08-04 12:00:00,38843.56,2588.62,34.95,0.7178,328.95,0.9998,1.362,18.39,14.5,0.1995
2021-08-04 13:00:00,39026.73,2608.47,35.09,0.719,328.88,1.0,1.363,18.47,14.85,0.1989
2021-08-04 14:00:00,39123.35,2638.95,35.22,0.723,330.96,1.0,1.363,18.58,15.53,0.1994
2021-08-04 15:00:00,39305.58,2673.2,35.38,0.7267,332.34,1.0,1.366,18.82,15.1,0.2002
2021-08-04 16:00:00,39489.68,2710.31,36.2,0.7358,334.8,1.0,1.376,19.28,14.96,0.2022
2021-08-04 17:00:00,39390.13,2677.38,35.51,0.7299,333.38,0.9997,1.377,19.29,14.83,0.2005
2021-08-04 18:00:00,39571.97,2691.93,36.09,0.7313,333.39,1.0,1.375,19.18,14.92,0.2005
2021-08-04 19:00:00,39751.72,2695.53,36.23,0.731,334.39,1.0,1.378,19.14,14.99,0.2005
2021-08-04 20:00:00,39750.94,2711.03,36.45,0.7344,335.42,0.9999,1.387,19.29,14.83,0.2011
2021-08-04 21:00:00,39837.15,2720.6,36.34,0.7353,335.27,1.0,1.387,19.14,14.67,0.2025
2021-08-04 22:00:00,39723.28,2728.87,35.95,0.7297,334.79,1.0,1.378,19.09,14.56,0.2014
2021-08-04 23:00:00,39738.56,2725.72,35.78,0.7308,334.84,1.0,1.377,19.15,14.53,0.2014
2021-08-05 00:00:00,39547.17,2704.55,35.88,0.7246,333.34,0.9998,1.369,19.03,14.28,0.2007
2021-08-05 01:00:00,39494.58,2690.75,36.04,0.7252,333.23,0.9999,1.373,19.01,14.68,0.2001
2021-08-05 02:00:00,39371.8,2698.54,36.33,0.7238,333.69,0.9998,1.379,19.16,14.88,0.1998
2021-08-05 03:00:00,39436.4,2712.92,37.24,0.7279,334.26,1.0,1.378,19.19,15.08,0.2002
2021-08-05 04:00:00,39352.37,2695.18,36.9,0.727,333.59,0.9996,1.368,19.2,14.84,0.1998
2021-08-05 05:00:00,39363.41,2705.76,36.88,0.7278,333.76,0.9996,1.382,19.1,14.78,0.2
2021-08-05 06:00:00,39079.51,2685.07,36.71,0.7219,331.47,0.9997,1.371,19.05,14.69,0.1988
2021-08-05 07:00:00,38859.66,2680.94,36.62,0.7197,329.67,0.9997,1.367,18.87,14.61,0.1983
2021-08-05 08:00:00,38476.16,2633.42,36.12,0.7146,327.62,1.001,1.363,18.62,14.58,0.1972
2021-08-05 09:00:00,38026.45,2594.61,36.35,0.7095,324.54,1.0,1.349,18.32,13.98,0.1955
2021-08-05 10:00:00,38026.25,2615.49,36.77,0.712,325.91,0.9999,1.353,18.42,14.12,0.1963
2021-08-05 11:00:00,38008.1,2622.74,36.85,0.714,327.25,1.0,1.352,18.34,14.11,0.1961
2021-08-05 12:00:00,38021.86,2605.44,36.84,0.7146,327.6,1.0,1.352,18.38,13.97,0.196
2021-08-05 13:00:00,38014.59,2685.54,37.41,0.7131,328.37,0.9997,1.358,18.41,13.97,0.196
2021-08-05 14:00:00,39019.61,2803.99,37.31,0.7214,332.55,1.0,1.379,19.07,14.5,0.1987
2021-08-05 15:00:00,38784.54,2757.64,36.72,0.7188,330.52,1.001,1.371,18.93,14.33,0.1984
2021-08-05 16:00:00,39762.09,2788.82,36.5,0.723,333.44,1.001,1.382,19.05,14.45,0.1996
2021-08-05 17:00:00,40739.18,2813.94,37.14,0.7317,337.44,1.001,1.392,19.29,14.62,0.201
2021-08-05 18:00:00,40885.65,2804.59,37.08,0.731,338.17,1.001,1.39,19.18,14.6,0.2004
2021-08-05 19:00:00,40715.84,2797.27,36.95,0.7291,337.29,1.0,1.385,19.02,14.43,0.1994
2021-08-05 20:00:00,40901.23,2804.84,37.31,0.7317,338.29,1.0,1.388,19.2,14.48,0.201
2021-08-05 21:00:00,40939.25,2827.43,37.46,0.734,338.28,1.001,1.392,19.22,14.5,0.2008
2021-08-05 22:00:00,40950.13,2809.87,37.38,0.7366,337.39,1.001,1.391,19.14,14.51,0.201
2021-08-05 23:00:00,40888.18,2829.23,37.37,0.7336,338.19,1.001,1.387,19.13,14.58,0.2009
2021-08-06 00:00:00,40072.38,2778.13,36.92,0.7293,336.09,1.0,1.375,18.75,14.33,0.199
2021-08-06 01:00:00,40616.82,2809.25,36.6,0.7347,337.08,1.001,1.384,18.86,14.47,0.2
2021-08-06 02:00:00,40347.65,2773.38,36.33,0.7303,334.36,1.0,1.373,18.65,14.29,0.199
2021-08-06 03:00:00,40233.26,2762.51,35.93,0.7295,333.9,1.0,1.369,18.61,14.29,0.1995
2021-08-06 04:00:00,40164.26,2772.28,36.01,0.7295,333.12,1.0,1.368,18.7,14.19,0.1996
2021-08-06 05:00:00,40554.12,2786.01,36.35,0.7334,336.11,1.0,1.376,18.82,14.97,0.2012
2021-08-06 06:00:00,41042.47,2784.54,36.79,0.736,336.88,1.0,1.381,18.98,15.06,0.2013
2021-08-06 07:00:00,40744.17,2768.16,37.02,0.7351,335.32,1.0,1.378,18.88,15.18,0.2007
2021-08-06 08:00:00,40966.53,2777.8,37.21,0.737,336.42,1.001,1.384,19.04,15.04,0.2014
2021-08-06 09:00:00,40622.77,2761.21,36.96,0.7315,333.84,1.001,1.376,19.02,14.97,0.2004
2021-08-06 10:00:00,40698.75,2759.28,37.07,0.7316,334.01,1.0,1.374,19.0,14.98,0.2002
2021-08-06 11:00:00,40526.3,2737.59,36.97,0.7272,332.91,1.0,1.367,18.96,15.02,0.1996
2021-08-06 12:00:00,40781.99,2771.65,37.04,0.7283,334.76,1.001,1.371,19.82,14.95,0.2003
2021-08-06 13:00:00,40943.62,2778.47,37.93,0.7305,337.12,1.001,1.378,19.72,14.95,0.2002
2021-08-06 14:00:00,40797.47,2779.22,38.96,0.7283,336.65,1.001,1.374,19.74,14.75,0.2007
2021-08-06 15:00:00,42254.52,2834.65,39.59,0.7413,342.84,1.001,1.396,20.06,14.62,0.2046
2021-08-06 16:00:00,42542.79,2863.1,39.56,0.7452,343.7,1.001,1.408,20.34,14.66,0.2047
2021-08-06 17:00:00,42909.94,2914.09,39.95,0.7501,345.04,1.0,1.423,20.74,14.78,0.2061
2021-08-06 18:00:00,42817.56,2919.88,39.98,0.7474,345.28,1.001,1.409,20.48,14.67,0.2052
2021-08-06 19:00:00,42928.97,2931.34,39.88,0.75,342.33,1.001,1.409,20.63,14.53,0.2088
2021-08-06 20:00:00,42723.05,2913.86,39.53,0.749,341.05,1.0,1.406,20.43,14.61,0.2065
2021-08-06 21:00:00,42469.45,2880.97,39.02,0.74,338.99,1.0,1.393,20.28,14.47,0.2055
2021-08-06 22:00:00,42796.47,2892.57,39.7,0.745,340.83,1.0,1.398,20.5,14.57,0.206
2021-08-06 23:00:00,42852.18,2892.36,39.52,0.7473,342.43,1.0,1.402,20.43,14.52,0.2047
2021-08-07 00:00:00,43289.57,2919.82,39.69,0.7551,345.9,1.001,1.419,20.62,14.74,0.2089
2021-08-07 01:00:00,43212.98,2916.26,39.83,0.7573,347.42,1.001,1.418,20.36,14.74,0.2095
2021-08-07 02:00:00,43319.19,2928.23,39.86,0.7645,349.8,1.001,1.439,20.82,14.75,0.2108
2021-08-07 03:00:00,43712.1,2937.78,40.07,0.7646,350.53,1.001,1.447,20.84,14.91,0.2151
2021-08-07 04:00:00,43319.53,2959.7,39.76,0.762,349.65,1.001,1.439,20.96,14.76,0.2125
2021-08-07 05:00:00,43448.45,2968.46,39.63,0.7651,350.67,1.0,1.443,21.07,14.81,0.2153
2021-08-07 06:00:00,43276.71,2961.72,39.13,0.7615,347.56,1.0,1.432,20.88,14.8,0.2127
2021-08-07 07:00:00,43241.75,2958.4,39.51,0.761,347.92,1.001,1.436,20.87,15.37,0.2131
2021-08-07 08:00:00,43484.61,2979.45,39.72,0.7649,349.83,1.001,1.443,20.96,15.41,0.215
2021-08-07 09:00:00,43667.88,3044.19,40.16,0.7921,354.32,1.001,1.46,21.23,15.41,0.2293
2021-08-07 10:00:00,43687.29,3071.61,40.17,0.7904,355.13,1.001,1.469,21.4,15.28,0.2277
2021-08-07 11:00:00,43848.83,3107.29,40.07,0.791,356.6,1.0,1.479,21.35,15.11,0.2276
2021-08-07 12:00:00,43560.11,3093.39,38.75,0.7754,351.98,1.001,1.451,20.93,14.67,0.2205
2021-08-07 13:00:00,43206.48,3057.68,38.84,0.7728,350.13,1.001,1.446,20.58,14.67,0.2222
2021-08-07 14:00:00,43530.1,3084.7,38.77,0.7907,352.73,1.001,1.47,20.94,14.58,0.2445
2021-08-07 15:00:00,43404.36,3085.09,38.53,0.8055,351.94,1.001,1.457,20.71,14.44,0.2375
2021-08-07 16:00:00,43739.34,3092.54,38.4,0.8029,352.03,1.001,1.452,20.7,14.35,0.2404
2021-08-07 17:00:00,43456.08,3048.9,38.07,0.793,349.47,1.001,1.437,20.33,14.18,0.2432
2021-08-07 18:00:00,43585.16,3059.8,38.66,0.7991,350.51,1.001,1.438,20.43,14.23,0.2409
2021-08-07 19:00:00,43997.41,3078.81,38.65,0.8046,352.11,1.001,1.448,20.46,14.37,0.2464
2021-08-07 20:00:00,43965.24,3081.66,38.8,0.805,353.0,1.001,1.451,20.63,14.41,0.2439
2021-08-07 21:00:00,43561.48,3074.07,38.72,0.7991,349.89,1.001,1.445,20.43,14.39,0.2397
2021-08-07 22:00:00,44070.22,3091.36,38.9,0.8063,352.58,1.001,1.452,20.65,14.44,0.2515
2021-08-07 23:00:00,44617.96,3162.43,39.48,0.817,356.51,1.001,1.475,20.98,14.59,0.2618
2021-08-08 00:00:00,44598.57,3162.76,39.11,0.83,356.29,1.001,1.483,20.91,14.49,0.2733
2021-08-08 01:00:00,44127.03,3109.75,38.31,0.8093,350.69,1.001,1.451,20.4,14.32,0.2622
2021-08-08 02:00:00,43973.63,3092.48,38.28,0.803,349.8,1.001,1.449,20.36,14.3,0.2571
2021-08-08 03:00:00,44362.11,3123.44,38.74,0.8185,354.1,1.001,1.463,20.57,14.41,0.264
2021-08-08 04:00:00,44355.34,3112.41,38.53,0.8168,352.54,1.001,1.457,20.41,14.3,0.261
2021-08-08 05:00:00,44774.1,3131.73,38.8,0.8238,355.19,1.001,1.469,20.59,14.42,0.2681
2021-08-08 06:00:00,45105.02,3172.09,39.38,0.8277,358.44,1.002,1.48,20.97,14.52,0.2701
2021-08-08 07:00:00,44824.28,3137.55,38.77,0.823,355.76,1.0,1.477,20.63,14.55,0.2649
2021-08-08 08:00:00,44482.64,3124.91,38.52,0.8116,352.6,1.001,1.467,20.48,14.54,0.2638
2021-08-08 09:00:00,44743.98,3140.58,38.82,0.8138,353.57,1.0,1.474,20.64,14.38,0.2659
2021-08-08 10:00:00,44408.17,3104.4,38.45,0.8033,351.36,1.0,1.461,20.41,14.2,0.2593
2021-08-08 11:00:00,44487.96,3102.59,38.3,0.7997,350.75,1.0,1.461,20.47,14.11,0.2587
2021-08-08 12:00:00,45037.1,3139.39,38.7,0.8123,354.8,1.001,1.479,20.72,14.08,0.2642
2021-08-08 13:00:00,44765.94,3116.6,38.67,0.8079,353.22,1.0,1.471,20.6,14.03,0.26
2021-08-08 14:00:00,43938.34,3029.09,37.4,0.787,346.1,1.0,1.449,20.13,13.59,0.2474
2021-08-08 15:00:00,44010.76,3031.54,37.75,0.7869,346.63,1.001,1.448,19.98,13.59,0.2495
2021-08-08 16:00:00,43753.2,3011.17,37.72,0.7789,342.24,1.0,1.438,19.65,13.34,0.2431
2021-08-08 17:00:00,43695.26,2990.13,37.31,0.7866,341.72,1.0,1.43,19.54,13.39,0.2431
2021-08-08 18:00:00,43634.48,2975.18,37.22,0.7833,340.78,1.001,1.423,19.48,13.28,0.241
2021-08-08 19:00:00,43736.81,2984.93,37.43,0.7796,339.96,1.0,1.416,19.48,13.28,0.2397
2021-08-08 20:00:00,43842.17,2989.14,37.48,0.7844,339.87,1.0,1.42,19.61,13.43,0.2415
2021-08-08 21:00:00,44255.38,3037.77,38.03,0.7921,343.47,1.0,1.441,19.94,13.63,0.247
2021-08-08 22:00:00,44225.03,3046.46,38.27,0.7928,344.05,1.001,1.441,20.07,13.65,0.2442
2021-08-08 23:00:00,43827.75,3013.75,37.67,0.7795,342.04,1.001,1.427,19.67,13.39,0.2401
2021-08-09 00:00:00,43197.08,2935.23,36.84,0.7659,335.96,1.0,1.405,19.09,13.07,0.2333
2021-08-09 01:00:00,43120.98,2917.89,36.83,0.7697,335.52,1.001,1.408,19.11,13.17,0.2377
2021-08-09 02:00:00,43487.91,2946.08,37.31,0.7793,338.86,1.0,1.419,19.37,13.37,0.24
2021-08-09 03:00:00,43512.28,2950.56,37.31,0.7833,339.5,1.0,1.42,19.34,13.4,0.2412
2021-08-09 04:00:00,43600.08,2955.45,37.45,0.7939,341.15,1.0,1.421,19.36,13.44,0.2405
2021-08-09 05:00:00,43565.7,2936.76,37.47,0.7883,341.6,1.0,1.413,19.36,13.48,0.2381
2021-08-09 06:00:00,43489.19,2924.01,37.26,0.7875,340.92,1.001,1.409,19.31,13.49,0.2389
2021-08-09 07:00:00,43841.73,2946.6,37.79,0.7973,343.87,1.001,1.43,19.61,13.52,0.2452
2021-08-09 08:00:00,43754.55,2960.6,38.52,0.7982,345.24,1.0,1.431,19.6,13.67,0.2438
2021-08-09 09:00:00,44868.56,3041.5,39.0,0.8098,350.57,1.0,1.456,20.36,13.96,0.2521
2021-08-09 10:00:00,45649.64,3101.24,39.15,0.8172,354.95,1.0,1.467,20.59,14.01,0.2588
2021-08-09 11:00:00,45960.73,3134.61,39.29,0.8207,357.72,1.0,1.474,20.69,13.87,0.2611
2021-08-09 12:00:00,45690.31,3133.03,39.08,0.8165,356.1,1.0,1.463,20.58,13.7,0.2556
2021-08-09 13:00:00,45426.96,3098.03,39.11,0.811,352.77,1.0,1.456,20.42,13.62,0.2507
2021-08-09 14:00:00,45634.16,3112.52,39.27,0.8126,352.95,1.0,1.468,20.52,14.16,0.2521
2021-08-09 15:00:00,45910.75,3169.47,39.9,0.8197,356.37,1.001,1.487,20.87,14.25,0.256
2021-08-09 16:00:00,45899.02,3158.87,39.77,0.8173,356.18,1.0,1.482,20.99,14.09,0.2539
2021-08-09 17:00:00,45851.15,3140.49,39.64,0.8184,354.03,1.0,1.485,20.81,14.17,0.2553
2021-08-09 18:00:00,46217.39,3164.65,39.67,0.8237,355.35,1.001,1.489,20.96,14.25,0.262
2021-08-09 19:00:00,45981.88,3147.86,39.26,0.8156,353.87,1.0,1.482,20.69,14.08,0.2575
2021-08-09 20:00:00,45453.16,3069.25,38.4,0.8034,349.54,1.0,1.46,20.33,13.8,0.2508
2021-08-09 21:00:00,45731.77,3097.2,38.32,0.8118,352.06,1.0,1.468,20.3,13.85,0.2527
2021-08-09 22:00:00,46241.12,3145.6,38.91,0.8192,354.65,1.0,1.48,20.72,14.04,0.2585
2021-08-09 23:00:00,46292.61,3164.94,38.69,0.8178,354.68,1.001,1.476,20.58,13.95,0.2564
2021-08-10 00:00:00,46004.58,3123.0,38.58,0.8128,352.37,0.9999,1.47,20.55,13.87,0.2562
2021-08-10 01:00:00,46022.7,3134.05,39.03,0.8116,352.66,1.001,1.472,20.5,13.82,0.2567
2021-08-10 02:00:00,46087.96,3141.69,40.38,0.8146,353.36,1.0,1.472,20.55,14.16,0.2555
2021-08-10 03:00:00,45709.61,3115.67,39.8,0.8044,351.06,1.0,1.461,20.35,14.02,0.2517
2021-08-10 04:00:00,45475.61,3100.23,39.49,0.8097,349.64,1.0,1.463,20.34,13.98,0.2514
2021-08-10 05:00:00,45575.16,3113.54,39.66,0.81,352.93,1.0,1.468,20.34,14.06,0.254
2021-08-10 06:00:00,45568.57,3122.65,39.75,0.8163,353.48,1.0,1.47,20.36,14.28,0.2545
2021-08-10 07:00:00,45963.35,3144.5,40.0,0.8195,355.07,1.0,1.48,20.65,14.57,0.2582
2021-08-10 08:00:00,46139.85,3164.54,40.23,0.8196,358.23,1.0,1.481,20.85,14.61,0.2603
2021-08-10 09:00:00,45979.18,3145.75,40.22,0.8197,357.68,1.0,1.491,20.73,14.59,0.2573
2021-08-10 10:00:00,45364.08,3118.25,39.68,0.8073,353.98,1.0,1.552,20.44,14.6,0.252
2021-08-10 11:00:00,45377.31,3124.68,40.79,0.8149,355.76,1.001,1.575,20.57,14.71,0.251
2021-08-10 12:00:00,45947.33,3181.88,41.47,0.8484,368.08,1.001,1.58,21.36,15.11,0.258
2021-08-10 13:00:00,45560.38,3165.92,40.88,0.8372,368.95,1.001,1.575,20.95,14.95,0.2543
2021-08-10 14:00:00,45369.23,3134.18,40.42,0.8288,370.8,1.001,1.564,20.77,14.86,0.2526
2021-08-10 15:00:00,45159.77,3120.74,40.12,0.8237,369.09,1.0,1.556,20.6,14.78,0.2515
2021-08-10 16:00:00,44814.84,3073.85,39.25,0.8144,365.11,1.001,1.534,20.24,15.36,0.2461
2021-08-10 17:00:00,45115.38,3102.84,39.95,0.8205,368.64,1.0,1.567,20.58,15.42,0.2489
2021-08-10 18:00:00,45314.58,3129.13,40.19,0.8281,369.53,1.0,1.585,20.68,15.55,0.2509
2021-08-10 19:00:00,45511.91,3144.34,40.65,0.8358,371.23,1.0,1.586,20.64,15.53,0.2529
2021-08-10 20:00:00,45636.84,3157.16,40.85,0.8436,371.6,1.0,1.608,20.8,16.5,0.2615
2021-08-10 21:00:00,45712.44,3171.09,41.11,0.8527,373.33,1.001,1.688,20.91,16.56,0.2589
2021-08-10 22:00:00,45459.96,3151.94,40.56,0.8502,370.83,1.0,1.658,20.47,16.36,0.256
2021-08-10 23:00:00,45601.03,3141.67,40.68,0.8517,372.1,1.001,1.678,20.62,16.72,0.2574
2021-08-11 00:00:00,45743.99,3168.5,41.16,0.8694,380.14,1.0,1.699,20.87,16.58,0.2597
2021-08-11 01:00:00,45770.45,3171.38,41.73,0.874,380.16,1.0,1.717,21.01,16.98,0.2614
